path,repo_url,created_at,missing_scorecard,actor_unit,supply_chain_role,research_role,distribution_pathway,missing_fields
database/github/medbioinf/pia/metadata.json,https://github.com/medbioinf/pia,2013-11-14T15:04:41Z,yes,Research group or lab,Application software,Direct research execution,Builds and releases,
database/github/reedacartwright/dawg/metadata.json,https://github.com/reedacartwright/dawg,2022-04-15T22:15:19Z,yes,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/reedacartwright/ngila/metadata.json,https://github.com/reedacartwright/ngila,2016-09-20T05:29:48Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/grzeimann/Diagnose/metadata.json,https://github.com/grzeimann/Diagnose,2021-05-06T14:27:31Z,no,Individual maintainer,Unknown,Unknown,Unknown,"supply_chain_role,research_role,distribution_pathway"
database/github/ORNL/curifactory/metadata.json,https://github.com/ORNL/curifactory,2021-10-04T16:26:08Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/rainwoodman/kdcount/metadata.json,https://github.com/rainwoodman/kdcount,2013-06-05T20:10:43Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Source repo,
database/github/sntioudis/papreca/metadata.json,https://github.com/sntioudis/papreca,2024-04-08T12:03:45Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/LindleyLentati/Cobra/metadata.json,https://github.com/LindleyLentati/Cobra,2017-10-16T16:43:48Z,no,Individual maintainer,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/plazar/coast_guard/metadata.json,https://github.com/plazar/coast_guard,2015-01-22T23:24:48Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/adriancorrendo/metrica/metadata.json,https://github.com/adriancorrendo/metrica,2021-10-07T18:52:35Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/pepkit/geofetch/metadata.json,https://github.com/pepkit/geofetch,2017-10-24T21:22:14Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/adamantine-sim/adamantine/metadata.json,https://github.com/adamantine-sim/adamantine,2016-06-30T21:23:44Z,yes,Research group or lab,Application software,Direct research execution,Source repo,
database/github/eWaterCycle/grpc4bmi/metadata.json,https://api.github.com/repos/eWaterCycle/grpc4bmi,2018-04-19T15:34:36Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/eWaterCycle/setup-singularity/metadata.json,https://api.github.com/repos/eWaterCycle/setup-singularity,2020-07-28T09:23:04Z,yes,Research group or lab,Infrastructure,Research-support tooling,Builds and releases,
database/github/eWaterCycle/experiment-launcher/metadata.json,https://api.github.com/repos/eWaterCycle/experiment-launcher,2018-04-03T11:05:19Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/eWaterCycle/Cesium-NcWMS/metadata.json,https://api.github.com/repos/eWaterCycle/Cesium-NcWMS,2015-04-07T08:46:55Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Package registry,
database/github/eWaterCycle/jupyterlab_thredds/metadata.json,https://api.github.com/repos/eWaterCycle/jupyterlab_thredds,2018-04-10T15:43:36Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/eWaterCycle/eWaterleaf/metadata.json,https://api.github.com/repos/eWaterCycle/eWaterleaf,2014-06-06T17:39:14Z,yes,"Institution (university, lab, government research organization)",Application software,Direct research execution,Network service,
database/github/eWaterCycle/setup-grpc/metadata.json,https://api.github.com/repos/eWaterCycle/setup-grpc,2020-07-28T16:29:38Z,yes,"Institution (university, lab, government research organization)",Infrastructure,Research-support tooling,Builds and releases,
database/github/jcombs1/blasr/metadata.json,https://github.com/jcombs1/blasr,2013-01-31T20:52:11Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/njcuk9999/apero-drs/metadata.json,https://github.com/njcuk9999/apero-drs,2017-10-12T19:10:41Z,yes,Individual maintainer,Application software,Direct research execution,Installer or binary,
database/github/ablab/quast/metadata.json,https://github.com/ablab/quast,2012-06-25T09:09:13Z,yes,Research group or lab,Application software,Direct research execution,Installer or binary,
database/github/biocore-ntnu/ncls/metadata.json,https://github.com/biocore-ntnu/ncls,2018-05-06T10:42:21Z,yes,Research group or lab,Dependency software artifact,Research-support tooling,Package registry,
database/github/seisman/HinetPy/metadata.json,https://github.com/seisman/HinetPy,2014-08-31T07:56:38Z,yes,Individual maintainer,Application software,Research-support tooling,Installer or binary,
database/github/pfeinsper/drone-swarm-search/metadata.json,https://github.com/pfeinsper/drone-swarm-search,2023-02-08T22:41:29Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ESMValGroup/ESMValTool/metadata.json,https://api.github.com/repos/ESMValGroup/ESMValTool,2017-01-26T14:15:37Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ESMValGroup/ESMValCore/metadata.json,https://api.github.com/repos/ESMValGroup/ESMValCore,2019-06-04T11:58:08Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Network service,
database/github/tomasstolker/species/metadata.json,https://github.com/tomasstolker/species,2018-12-11T12:56:05Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Package registry,
database/github/scrook/neuroml-db/metadata.json,https://github.com/scrook/neuroml-db,2015-01-27T22:22:12Z,yes,Individual maintainer,Application software,Direct research execution,Source repo,
database/github/edwardoughton/itmlogic/metadata.json,https://api.github.com/repos/edwardoughton/itmlogic,2019-06-13T14:38:00Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/ugovaretto/molekel/metadata.json,https://github.com/ugovaretto/molekel,2014-07-22T12:05:50Z,no,Individual maintainer,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/ratschlab/metagraph/metadata.json,https://github.com/ratschlab/metagraph,2016-08-10T15:13:50Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/sethspjohnso/satmc/metadata.json,https://github.com/sethspjohnso/satmc,2015-12-03T16:37:55Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/Fermipy/fermipy/metadata.json,https://github.com/fermiPy/fermipy,2015-01-22T00:07:34Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/libdynd/dynd-python/metadata.json,https://api.github.com/repos/libdynd/dynd-python,2012-08-01T19:45:18Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Package registry,
database/github/complextissue/pytximport/metadata.json,https://github.com/complextissue/pytximport,2024-05-30T10:34:24Z,yes,Research group or lab,Dependency software artifact,Direct research execution,Package registry,
database/github/atomneb/AtomNeb-py/metadata.json,https://github.com/atomneb/AtomNeb-py,2020-09-12T02:47:47Z,no,Research group or lab,Unknown,Unknown,Source repo,"supply_chain_role,research_role"
database/github/niemasd/CoaTran/metadata.json,https://github.com/niemasd/CoaTran,2020-10-15T22:50:06Z,yes,Individual maintainer,Application software,Direct research execution,Builds and releases,
database/github/ilikecubesnstuff/commensurability/metadata.json,https://github.com/ilikecubesnstuff/commensurability,2023-07-18T13:53:56Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/bbuchfink/diamond/metadata.json,https://github.com/bbuchfink/diamond,2015-03-10T23:19:00Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/RemoteSensingTools/vSmartMOM.jl/metadata.json,https://github.com/RemoteSensingTools/vSmartMOM.jl,2020-07-02T16:53:51Z,yes,"Institution (university, lab, government research organization)",Dependency software artifact,Research-support tooling,Installer or binary,
database/github/sina-cb/Tn-seqExplorer/metadata.json,https://github.com/sina-cb/Tn-seqExplorer,2014-12-17T05:29:34Z,no,Unknown,Unknown,Unknown,Unknown,"actor_unit,supply_chain_role,research_role,distribution_pathway"
database/github/JuliaOpt/JuMP.jl/metadata.json,https://api.github.com/repos/jump-dev/JuMP.jl,2012-10-10T00:34:45Z,yes,Community or foundation (open source governance),Dependency software artifact,Direct research execution,Package registry,
database/github/athulpg007/AMAT/metadata.json,https://github.com/athulpg007/AMAT,2019-10-25T18:01:57Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/pudu-py/pudu/metadata.json,https://github.com/pudu-py/pudu,2022-11-04T23:39:41Z,no,Unknown,Dependency software artifact,Research-support tooling,Package registry,actor_unit
database/github/Gaius-Augustus/BRAKER/metadata.json,https://github.com/Gaius-Augustus/BRAKER,2018-08-21T13:53:18Z,yes,Research group or lab,Application software,Direct research execution,Package registry,
database/github/jdswinbank/Comet/metadata.json,https://github.com/jdswinbank/Comet,2012-01-24T16:23:26Z,yes,Individual maintainer,Application software,Research-support tooling,Source repo,
database/github/klho/FLAM/metadata.json,https://api.github.com/repos/klho/FLAM,2014-03-10T23:42:30Z,yes,Individual maintainer,Dependency software artifact,Direct research execution,Installer or binary,
database/github/HuttleyLab/DiverseSeq/metadata.json,https://github.com/HuttleyLab/DiverseSeq,2022-09-09T05:23:27Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/pydata/xarray/metadata.json,https://api.github.com/repos/pydata/xarray,2013-09-30T17:21:10Z,yes,Community or foundation (open source governance),Dependency software artifact,Research-support tooling,Network service,
database/github/dsavransky/EXOSIMS/metadata.json,https://github.com/dsavransky/EXOSIMS,2015-06-01T16:51:37Z,yes,Research group or lab,Application software,Research-support tooling,Package registry,
database/github/radis/radis/metadata.json,https://github.com/radis/radis,2018-01-25T15:54:18Z,yes,Community or foundation (open source governance),Application software,Direct research execution,Package registry,
database/github/ahudde/greeks/metadata.json,https://github.com/ahudde/greeks,2021-05-16T14:26:33Z,yes,Individual maintainer,Dependency software artifact,Research-support tooling,Package registry,
database/github/rahil-makadia/grss/metadata.json,https://github.com/rahil-makadia/grss,2022-11-12T19:52:22Z,yes,"Institution (university, lab, government research organization)",Application software,Research-support tooling,Package registry,
